"","Rotación","Edad","Viaje de Negocios","Departamento","Distancia_Casa","Educación","Campo_Educación","Satisfacción_Ambiental","Genero","Cargo","Indicador de Satisfación_Laboral","Estado_Civil","Ingreso_Mensual","Numero de Trabajos_Anteriores","Horas_Extra","Porcentaje_aumento_salarial","Rendimiento_Laboral","Numero de Años_Experiencia","Numero de Capacitaciones","Equilibrio_Trabajo_Vida","Numero años en Antigüedad_Cargo","Numero de Años_ultima_promoción","Numero de Años_acargo_con_mismo_jefe"
"1237","Si",13140,"Raramente","Ventas",13,5,"Mercadeo",2,"M","Ejecutivo_Ventas",1,"Divorciado",6134,5,"Si",13,3,16,3,3,2,2,2
"1238","Si",11680,"Raramente","Ventas",1,2,"Ciencias",1,"M","Ejecutivo_Ventas",2,"Soltero",6735,6,"No",15,3,10,2,3,0,0,0
"1239","No",8395,"Raramente","IyD",4,1,"Salud",3,"F","Tecnico_Laboratorio",2,"Soltero",3295,1,"No",13,3,3,3,1,2,1,2
"1240","No",11315,"Frecuentemente","IyD",24,1,"Tecnicos",4,"F","Director_Manofactura",4,"Soltero",5238,2,"No",20,4,9,3,2,4,1,4
"1241","No",14235,"No_Viaja","IyD",1,3,"Ciencias",4,"M","Tecnico_Laboratorio",4,"Casado",6472,1,"Si",15,3,9,2,3,8,5,8
"1242","No",11680,"Raramente","Ventas",19,3,"Ciencias",4,"M","Ejecutivo_Ventas",3,"Casado",9610,3,"No",13,3,10,2,1,3,0,2
"1243","No",14600,"Raramente","Ventas",7,4,"Salud",2,"M","Gerente",2,"Soltero",19833,1,"No",14,3,21,3,2,8,12,8
"1244","No",16425,"Raramente","RH",4,3,"Ciencias",3,"F","Recursos_Humanos",3,"Casado",9756,4,"No",21,4,9,2,4,0,0,3
"1245","No",10950,"Frecuentemente","IyD",2,4,"Tecnicos",4,"F","Investigador_Cientifico",1,"Soltero",4968,0,"No",16,3,10,2,3,7,0,7
"1246","No",8760,"Frecuentemente","RH",10,3,"Salud",1,"M","Recursos_Humanos",4,"Casado",2145,0,"No",14,3,3,2,3,2,2,1
"1247","Si",10950,"Frecuentemente","RH",8,3,"Humanidades",3,"F","Recursos_Humanos",4,"Divorciado",2180,6,"No",11,3,6,0,2,2,1,2
"1248","No",11315,"Raramente","Ventas",5,3,"Tecnicos",1,"M","Ejecutivo_Ventas",3,"Casado",8346,1,"No",19,3,6,3,3,2,0,2
"1249","No",9855,"Raramente","IyD",8,3,"Salud",3,"F","Investigador_Cientifico",4,"Soltero",3445,1,"No",11,3,6,5,2,2,1,4
"1250","Si",10585,"Raramente","Ventas",9,3,"Mercadeo",2,"F","Representante_Ventas",2,"Soltero",2760,1,"No",13,3,2,3,3,2,2,2
"1251","No",10585,"Frecuentemente","IyD",1,3,"Ciencias",4,"M","Representante_Salud",3,"Soltero",6294,8,"Si",12,3,10,5,4,2,0,2
"1252","No",10950,"Raramente","Ventas",15,2,"Mercadeo",3,"M","Ejecutivo_Ventas",1,"Divorciado",7140,2,"No",11,3,12,2,3,7,1,7
"1253","No",12410,"Raramente","IyD",2,4,"Salud",4,"M","Investigador_Cientifico",4,"Casado",2932,0,"Si",14,3,6,3,3,0,1,2
"1254","No",12045,"No_Viaja","Ventas",2,3,"Mercadeo",4,"F","Ejecutivo_Ventas",2,"Soltero",5147,8,"No",15,3,13,2,2,7,1,7
"1255","No",17885,"Raramente","Ventas",11,4,"Mercadeo",4,"F","Ejecutivo_Ventas",4,"Soltero",4507,3,"No",12,3,8,1,4,1,0,4
"1256","Si",12045,"Raramente","Ventas",16,3,"Ciencias",1,"F","Ejecutivo_Ventas",1,"Soltero",8564,2,"Si",20,4,11,2,2,0,0,0
"1257","No",13870,"Frecuentemente","IyD",2,2,"Salud",3,"F","Tecnico_Laboratorio",2,"Casado",2468,4,"No",14,3,9,4,2,1,0,5
"1258","Si",11315,"Raramente","Ventas",16,4,"Mercadeo",1,"M","Ejecutivo_Ventas",3,"Casado",8161,2,"No",13,3,10,2,3,0,0,0
"1259","No",10585,"Raramente","IyD",4,3,"Tecnicos",4,"F","Investigador_Cientifico",1,"Divorciado",2109,1,"No",13,3,1,2,3,0,0,0
"1260","No",10950,"Raramente","IyD",16,3,"Ciencias",3,"M","Representante_Salud",3,"Casado",5294,3,"No",16,3,10,3,3,0,1,7
"1261","No",11680,"No_Viaja","IyD",5,4,"Tecnicos",2,"M","Investigador_Cientifico",2,"Soltero",2718,2,"No",14,3,12,3,3,7,0,7
"1262","No",13870,"Raramente","IyD",18,3,"Salud",2,"M","Representante_Salud",4,"Casado",5811,3,"Si",16,3,15,2,3,0,1,0
"1263","Si",15695,"Frecuentemente","IyD",17,3,"Tecnicos",3,"M","Investigador_Cientifico",3,"Casado",2437,9,"Si",16,3,6,4,3,0,0,0
"1264","No",15330,"Raramente","IyD",12,3,"Salud",2,"M","Tecnico_Laboratorio",2,"Divorciado",2766,8,"No",22,4,7,6,2,3,0,4
"1265","No",20075,"Raramente","IyD",2,3,"Salud",3,"M","Director_Investigación",1,"Casado",19038,8,"No",12,3,34,2,3,0,0,0
"1266","No",12045,"No_Viaja","IyD",4,3,"Tecnicos",4,"M","Investigador_Cientifico",2,"Divorciado",3055,5,"No",15,3,11,2,2,8,1,7
"1267","No",14965,"Raramente","IyD",9,4,"Ciencias",3,"M","Tecnico_Laboratorio",1,"Divorciado",2289,1,"No",20,4,5,2,3,3,0,4
"1268","No",12410,"No_Viaja","Ventas",10,3,"Ciencias",4,"M","Ejecutivo_Ventas",3,"Divorciado",4001,1,"Si",14,3,15,3,3,14,0,7
"1269","No",19345,"No_Viaja","IyD",1,4,"Salud",1,"F","Director_Manofactura",3,"Casado",12965,4,"Si",20,4,27,2,2,2,0,2
"1270","No",15695,"Raramente","RH",2,3,"Ciencias",2,"M","Recursos_Humanos",4,"Soltero",3539,0,"No",13,3,10,5,3,7,1,8
"1271","No",12410,"Raramente","Ventas",3,2,"Ciencias",4,"F","Ejecutivo_Ventas",4,"Soltero",6029,5,"No",12,3,6,3,3,2,2,2
"1272","Si",7665,"Raramente","Ventas",7,1,"Mercadeo",2,"M","Representante_Ventas",2,"Soltero",2679,1,"No",13,3,1,3,3,0,1,0
"1273","No",13870,"Raramente","IyD",6,2,"Otra",4,"F","Tecnico_Laboratorio",3,"Casado",3702,1,"No",11,3,5,3,3,4,0,4
"1274","Si",8030,"Raramente","IyD",8,1,"Salud",3,"F","Tecnico_Laboratorio",1,"Casado",2398,1,"Si",17,3,1,6,3,0,0,0
"1275","No",11315,"Raramente","Ventas",29,4,"Mercadeo",1,"F","Ejecutivo_Ventas",4,"Casado",5468,1,"No",14,3,13,3,3,7,5,7
"1276","No",18615,"Raramente","IyD",3,3,"Tecnicos",1,"F","Gerente",3,"Casado",13116,2,"No",11,3,15,2,3,2,2,2
"1277","No",13505,"Raramente","Ventas",9,2,"Mercadeo",2,"M","Ejecutivo_Ventas",2,"Casado",4189,1,"No",14,3,5,2,3,2,0,3
"1278","No",16790,"Raramente","IyD",2,4,"Salud",3,"M","Director_Investigación",4,"Divorciado",19328,7,"Si",17,3,24,3,3,1,2,2
"1279","No",13140,"Raramente","IyD",10,3,"Ciencias",4,"M","Representante_Salud",1,"Casado",8321,7,"Si",13,3,15,1,3,8,5,7
"1280","Si",16060,"Frecuentemente","IyD",1,2,"Salud",3,"M","Investigador_Cientifico",2,"Divorciado",2342,1,"Si",12,3,6,2,2,3,2,3
"1281","No",13505,"Raramente","RH",8,2,"Otra",3,"M","Recursos_Humanos",2,"Divorciado",4071,2,"No",13,3,19,4,2,0,4,7
"1282","Si",12775,"Raramente","Ventas",27,3,"Ciencias",3,"M","Ejecutivo_Ventas",4,"Soltero",5813,1,"Si",18,3,10,2,3,7,7,7
"1283","No",12045,"Raramente","IyD",8,4,"Ciencias",4,"M","Investigador_Cientifico",1,"Casado",3143,6,"No",19,3,14,1,3,8,7,6
"1284","No",10220,"Raramente","IyD",1,3,"Ciencias",3,"M","Investigador_Cientifico",4,"Casado",2044,1,"No",11,3,5,6,4,3,0,3
"1285","No",14235,"Raramente","IyD",10,1,"Salud",3,"M","Director_Investigación",3,"Soltero",13464,7,"No",21,4,9,3,3,3,2,2
"1286","No",16790,"No_Viaja","Ventas",26,2,"Ciencias",2,"M","Ejecutivo_Ventas",2,"Soltero",7991,8,"No",15,3,6,3,3,2,2,2
"1287","No",14600,"Raramente","IyD",2,2,"Ciencias",3,"F","Tecnico_Laboratorio",1,"Casado",3377,4,"No",17,3,7,5,2,3,0,2
"1288","No",15330,"Raramente","IyD",13,3,"Salud",2,"M","Representante_Salud",1,"Casado",5538,5,"No",18,3,10,2,2,0,0,0
"1289","No",12775,"No_Viaja","IyD",2,2,"Salud",2,"M","Director_Manofactura",4,"Divorciado",5762,2,"No",14,3,15,6,3,7,1,7
"1290","No",13870,"No_Viaja","RH",2,3,"Humanidades",1,"M","Recursos_Humanos",2,"Divorciado",2592,5,"No",13,3,13,3,3,10,3,8
"1291","Si",12410,"Frecuentemente","IyD",9,4,"Ciencias",4,"M","Tecnico_Laboratorio",1,"Casado",5346,4,"No",17,3,11,3,2,1,0,7
"1292","Si",13505,"Raramente","IyD",10,4,"Salud",4,"M","Director_Manofactura",1,"Soltero",4213,1,"No",15,3,10,4,1,3,0,8
"1293","No",14235,"Frecuentemente","Ventas",20,3,"Ciencias",3,"M","Ejecutivo_Ventas",4,"Divorciado",4127,2,"No",18,3,7,6,3,1,2,2
"1294","No",15695,"No_Viaja","IyD",9,3,"Ciencias",1,"M","Investigador_Cientifico",3,"Soltero",2438,4,"No",13,3,7,2,2,2,1,2
"1295","No",14965,"Raramente","IyD",5,3,"Ciencias",2,"M","Representante_Salud",2,"Soltero",6870,3,"No",12,3,11,3,1,2,1,2
"1296","No",14965,"Raramente","Ventas",4,1,"Mercadeo",3,"F","Ejecutivo_Ventas",3,"Divorciado",10447,0,"Si",13,3,23,3,4,14,13,5
"1297","No",10950,"Raramente","IyD",10,3,"Salud",1,"F","Director_Manofactura",3,"Soltero",9667,9,"No",14,3,9,3,3,7,0,2
"1298","Si",9490,"Raramente","RH",20,2,"Salud",4,"F","Recursos_Humanos",2,"Casado",2148,0,"Si",11,3,6,3,3,1,1,4
"1299","Si",16790,"Raramente","IyD",21,2,"Salud",4,"F","Representante_Salud",2,"Casado",8926,4,"No",22,4,13,2,4,7,3,7
"1300","No",14600,"Raramente","IyD",1,3,"Ciencias",3,"F","Representante_Salud",4,"Divorciado",6513,4,"No",17,3,12,3,3,3,0,3
"1301","No",12410,"Raramente","Ventas",8,2,"Tecnicos",2,"M","Ejecutivo_Ventas",3,"Casado",6799,1,"No",21,4,10,5,3,8,4,8
"1302","No",21170,"No_Viaja","Ventas",2,3,"Salud",2,"M","Gerente",2,"Divorciado",16291,4,"No",22,4,37,0,2,9,14,14
"1303","No",12775,"Raramente","IyD",23,4,"Salud",2,"M","Tecnico_Laboratorio",3,"Casado",2705,0,"No",16,3,6,2,4,4,0,3
"1304","No",17155,"Raramente","IyD",4,3,"Ciencias",3,"F","Director_Manofactura",2,"Divorciado",10333,8,"Si",12,3,28,4,3,11,14,10
"1305","No",14600,"Raramente","IyD",12,3,"Ciencias",2,"F","Representante_Salud",1,"Divorciado",4448,2,"No",12,3,15,3,3,4,7,7
"1306","No",19710,"Raramente","IyD",7,4,"Salud",4,"F","Investigador_Cientifico",4,"Casado",6854,4,"No",15,3,14,2,2,1,1,7
"1307","No",11315,"Frecuentemente","Ventas",7,4,"Mercadeo",1,"F","Ejecutivo_Ventas",1,"Casado",9637,2,"No",14,3,9,3,3,2,2,2
"1308","No",10220,"Raramente","IyD",1,3,"Salud",3,"F","Investigador_Cientifico",1,"Casado",3591,1,"No",25,4,3,3,3,2,1,2
"1309","No",13870,"Raramente","Ventas",2,4,"Mercadeo",2,"F","Representante_Ventas",4,"Casado",5405,2,"Si",20,4,20,4,2,2,0,3
"1310","No",9490,"Raramente","Ventas",10,3,"Salud",3,"M","Ejecutivo_Ventas",4,"Soltero",4684,1,"No",13,3,5,4,3,3,1,2
"1311","No",21170,"Frecuentemente","IyD",15,4,"Ciencias",1,"M","Director_Investigación",3,"Casado",15787,2,"Si",14,3,23,3,3,2,2,2
"1312","No",6570,"No_Viaja","IyD",14,3,"Salud",2,"F","Investigador_Cientifico",3,"Soltero",1514,1,"No",16,3,0,4,1,0,0,0
"1313","Si",11315,"Raramente","RH",18,5,"Humanidades",4,"M","Recursos_Humanos",1,"Casado",2956,0,"No",17,3,2,4,3,0,0,0
"1314","Si",10585,"Raramente","RH",13,3,"Humanidades",1,"M","Recursos_Humanos",1,"Divorciado",2335,4,"Si",15,3,4,3,3,2,2,0
"1315","No",16425,"No_Viaja","Ventas",2,4,"Ciencias",3,"F","Ejecutivo_Ventas",3,"Casado",5154,4,"No",22,4,10,3,4,7,5,7
"1316","No",13140,"Raramente","IyD",2,4,"Otra",4,"F","Investigador_Cientifico",2,"Casado",6962,4,"Si",22,4,15,2,3,0,0,0
"1317","No",15695,"Frecuentemente","Ventas",2,4,"Ciencias",1,"M","Ejecutivo_Ventas",4,"Casado",5675,1,"No",20,4,7,5,3,7,7,7
"1318","No",9855,"Frecuentemente","IyD",5,2,"Ciencias",4,"F","Tecnico_Laboratorio",4,"Soltero",2379,0,"Si",14,3,6,3,2,4,0,2
"1319","No",10585,"Frecuentemente","IyD",20,1,"Salud",4,"M","Tecnico_Laboratorio",4,"Casado",3812,1,"No",13,3,11,3,4,8,3,10
"1320","No",11680,"Frecuentemente","Ventas",10,4,"Mercadeo",4,"M","Ejecutivo_Ventas",4,"Soltero",4648,8,"No",13,3,4,2,4,0,0,0
"1321","No",15330,"No_Viaja","IyD",10,4,"Tecnicos",3,"M","Investigador_Cientifico",3,"Casado",2936,3,"No",22,4,10,1,2,3,3,3
"1322","No",17155,"Raramente","IyD",9,4,"Ciencias",2,"F","Tecnico_Laboratorio",3,"Soltero",2105,4,"No",12,3,7,2,3,2,2,0
"1323","No",16790,"Raramente","IyD",2,2,"Ciencias",4,"M","Director_Manofactura",4,"Divorciado",8578,3,"No",14,3,12,4,2,8,4,7
"1324","No",10220,"No_Viaja","RH",1,2,"Ciencias",3,"M","Recursos_Humanos",4,"Divorciado",2706,1,"No",15,3,3,2,3,2,2,2
"1325","No",10585,"Raramente","IyD",29,1,"Ciencias",4,"M","Representante_Salud",3,"Divorciado",6384,8,"No",17,3,11,3,3,0,1,6
"1326","No",15330,"Raramente","IyD",8,3,"Ciencias",4,"M","Tecnico_Laboratorio",3,"Soltero",3968,4,"No",13,3,8,3,3,0,0,0
"1327","Si",11680,"Raramente","Ventas",2,4,"Mercadeo",3,"M","Ejecutivo_Ventas",2,"Soltero",9907,7,"Si",12,3,7,3,2,2,2,2
"1328","No",16790,"Raramente","Ventas",3,3,"Tecnicos",1,"F","Ejecutivo_Ventas",1,"Divorciado",13225,2,"No",12,3,25,5,3,17,2,8
"1329","No",9855,"Raramente","Ventas",23,1,"Salud",2,"F","Representante_Ventas",3,"Casado",3540,1,"No",21,4,9,5,3,8,5,8
"1330","No",10585,"Raramente","RH",6,1,"Salud",4,"M","Recursos_Humanos",2,"Casado",2804,1,"No",11,3,1,3,3,0,0,0
"1331","No",15695,"Raramente","IyD",6,3,"Salud",1,"F","Gerente",3,"Casado",19392,7,"No",13,3,21,2,3,12,6,14
"1332","No",17520,"Raramente","IyD",10,3,"Ciencias",4,"M","Director_Investigación",2,"Casado",19665,4,"No",12,3,29,3,3,10,12,9
"1333","Si",10585,"Frecuentemente","IyD",24,2,"Ciencias",4,"M","Investigador_Cientifico",4,"Soltero",2439,1,"Si",24,4,1,3,2,0,1,0
"1334","Si",16790,"Raramente","Ventas",10,3,"Ciencias",3,"F","Ejecutivo_Ventas",2,"Casado",7314,5,"No",21,4,14,2,3,7,0,7
"1335","No",9855,"Frecuentemente","IyD",15,3,"Ciencias",4,"F","Investigador_Cientifico",1,"Casado",4774,0,"No",19,3,8,2,2,6,7,3
"1336","No",14235,"Raramente","IyD",19,4,"Otra",4,"M","Investigador_Cientifico",4,"Divorciado",3902,8,"No",14,3,7,2,3,2,2,2
"1337","No",20075,"Raramente","IyD",2,4,"Tecnicos",2,"M","Investigador_Cientifico",4,"Casado",2662,8,"No",20,4,19,2,4,2,0,4
"1338","No",10220,"Raramente","Ventas",3,3,"Salud",2,"F","Representante_Ventas",2,"Casado",2856,1,"No",19,3,1,3,3,0,0,0
"1339","Si",10950,"Raramente","Ventas",9,3,"Salud",2,"M","Representante_Ventas",4,"Soltero",1081,1,"No",13,3,1,3,2,0,0,0
"1340","Si",8030,"Raramente","IyD",7,1,"Ciencias",4,"M","Investigador_Cientifico",2,"Soltero",2472,1,"Si",23,4,1,2,3,0,0,0
"1341","No",13140,"Raramente","Ventas",10,4,"Tecnicos",2,"F","Ejecutivo_Ventas",3,"Casado",5673,1,"Si",13,3,10,4,3,9,1,7
"1342","No",11315,"Raramente","IyD",20,3,"Ciencias",2,"M","Tecnico_Laboratorio",3,"Divorciado",4197,1,"No",11,3,10,2,3,8,0,2
"1343","No",12410,"Raramente","Ventas",4,3,"Ciencias",3,"M","Ejecutivo_Ventas",4,"Casado",9713,2,"Si",13,3,9,3,3,3,1,0
"1344","No",10585,"Raramente","IyD",7,3,"Ciencias",4,"M","Tecnico_Laboratorio",1,"Soltero",2062,3,"No",14,3,11,2,3,2,1,2
"1345","No",13505,"Raramente","IyD",7,4,"Salud",4,"M","Investigador_Cientifico",1,"Casado",4284,5,"Si",22,4,16,2,3,3,0,4
"1346","No",12775,"Raramente","IyD",16,2,"Otra",4,"F","Director_Manofactura",2,"Casado",4788,0,"Si",11,3,4,2,3,2,0,2
"1347","No",16425,"Raramente","IyD",25,2,"Ciencias",2,"F","Director_Manofactura",4,"Casado",5906,0,"No",13,3,10,2,2,8,3,8
"1348","No",13140,"Frecuentemente","RH",2,1,"Humanidades",2,"M","Recursos_Humanos",4,"Soltero",3886,1,"No",21,4,10,2,2,1,0,8
"1349","No",14600,"Raramente","IyD",1,4,"Ciencias",1,"M","Gerente",1,"Divorciado",16823,2,"No",11,3,22,3,3,7,11,16
"1350","No",9490,"Raramente","IyD",1,2,"Ciencias",2,"F","Investigador_Cientifico",3,"Casado",2933,1,"Si",13,3,1,3,2,0,1,0
"1351","No",9855,"Raramente","Ventas",2,2,"Salud",1,"F","Ejecutivo_Ventas",3,"Soltero",6500,0,"No",14,3,9,5,2,7,0,7
"1352","No",17520,"Frecuentemente","IyD",22,3,"Salud",4,"F","Gerente",4,"Divorciado",17174,3,"No",11,3,24,3,3,17,4,7
"1353","No",16060,"Raramente","IyD",1,4,"Ciencias",2,"M","Representante_Salud",1,"Casado",5033,2,"No",15,3,10,5,3,0,2,2
"1354","Si",12410,"No_Viaja","IyD",16,4,"Tecnicos",4,"M","Investigador_Cientifico",1,"Casado",2307,1,"Si",23,4,5,2,3,2,3,0
"1355","Si",20440,"Raramente","IyD",24,2,"Ciencias",1,"M","Tecnico_Laboratorio",4,"Soltero",2587,1,"No",16,3,5,3,3,2,1,0
"1356","No",13140,"Raramente","Ventas",17,2,"Mercadeo",3,"M","Ejecutivo_Ventas",2,"Casado",5507,2,"No",16,3,12,1,1,2,1,3
"1357","No",14965,"Raramente","Ventas",8,3,"Mercadeo",3,"F","Ejecutivo_Ventas",2,"Casado",4393,5,"No",21,4,14,3,3,4,1,4
"1358","No",15330,"Raramente","IyD",6,3,"Salud",3,"M","Director_Investigación",1,"Casado",13348,9,"No",13,3,18,3,4,7,5,7
"1359","No",11315,"Raramente","Ventas",10,2,"Salud",3,"F","Ejecutivo_Ventas",4,"Divorciado",6583,2,"Si",11,3,8,2,3,2,1,4
"1360","No",12410,"Raramente","Ventas",3,1,"Salud",4,"F","Ejecutivo_Ventas",4,"Casado",8103,3,"Si",12,3,9,3,2,2,0,1
"1361","No",11315,"Raramente","IyD",4,3,"Salud",1,"F","Tecnico_Laboratorio",3,"Divorciado",3978,8,"No",12,3,4,0,2,2,2,2
"1362","No",9490,"Frecuentemente","IyD",6,3,"Otra",3,"M","Tecnico_Laboratorio",4,"Casado",2544,0,"No",18,3,8,3,3,7,7,7
"1363","No",16425,"Frecuentemente","IyD",1,4,"Salud",2,"M","Representante_Salud",3,"Soltero",5399,4,"No",12,3,12,3,3,2,0,3
"1364","No",12045,"Raramente","Ventas",10,4,"Mercadeo",2,"M","Ejecutivo_Ventas",3,"Soltero",5487,1,"No",14,3,10,2,2,4,0,9
"1365","No",10220,"Frecuentemente","Ventas",1,2,"Ciencias",3,"M","Ejecutivo_Ventas",4,"Casado",6834,1,"Si",12,3,7,2,3,7,0,7
"1366","Si",10585,"Frecuentemente","Ventas",24,3,"Tecnicos",3,"M","Representante_Ventas",1,"Soltero",1091,1,"No",17,3,1,3,3,0,0,0
"1367","No",14235,"No_Viaja","Ventas",21,4,"Ciencias",1,"F","Ejecutivo_Ventas",3,"Casado",5736,6,"No",19,3,10,1,3,2,1,2
"1368","No",9855,"Raramente","IyD",2,4,"Tecnicos",2,"M","Investigador_Cientifico",2,"Casado",2226,1,"No",11,3,6,3,2,3,1,2
"1369","No",12410,"Frecuentemente","IyD",22,4,"Otra",3,"M","Investigador_Cientifico",4,"Casado",5747,1,"Si",15,3,16,3,3,10,6,11
"1370","Si",10220,"Raramente","Ventas",13,2,"Mercadeo",4,"F","Ejecutivo_Ventas",3,"Soltero",9854,3,"Si",11,3,6,0,3,0,2,2
"1371","No",17155,"No_Viaja","IyD",14,4,"Tecnicos",3,"M","Investigador_Cientifico",2,"Casado",5467,8,"No",18,3,16,4,4,7,1,7
"1372","No",20440,"Raramente","Ventas",11,5,"Mercadeo",4,"F","Ejecutivo_Ventas",1,"Casado",5380,4,"No",16,3,6,3,3,0,0,0
"1373","No",14235,"Raramente","IyD",9,2,"Salud",1,"M","Director_Manofactura",1,"Casado",5151,1,"No",25,4,10,3,3,0,7,9
"1374","No",13870,"Frecuentemente","IyD",8,3,"Salud",4,"F","Investigador_Cientifico",2,"Divorciado",2133,1,"Si",16,3,20,3,3,11,0,7
"1375","No",21170,"Raramente","Ventas",21,3,"Ciencias",4,"F","Gerente",4,"Casado",17875,4,"Si",13,3,29,2,2,0,0,0
"1376","Si",11680,"Frecuentemente","IyD",5,2,"Ciencias",1,"F","Investigador_Cientifico",3,"Soltero",2432,3,"Si",14,3,8,2,3,1,0,3
"1377","No",13870,"Raramente","IyD",9,2,"Ciencias",2,"M","Investigador_Cientifico",4,"Divorciado",4771,2,"No",19,3,10,0,4,2,0,3
"1378","No",17885,"Frecuentemente","IyD",2,1,"Ciencias",2,"M","Director_Investigación",4,"Casado",19161,3,"No",15,3,28,3,3,4,4,3
"1379","No",15330,"Raramente","Ventas",12,4,"Mercadeo",2,"M","Ejecutivo_Ventas",4,"Divorciado",5087,3,"Si",12,3,14,4,3,0,0,0
"1380","Si",9855,"Frecuentemente","RH",22,3,"Humanidades",1,"F","Recursos_Humanos",2,"Casado",2863,1,"No",12,3,1,2,3,0,0,0
"1381","No",12775,"Raramente","Ventas",18,4,"Salud",2,"M","Ejecutivo_Ventas",1,"Casado",5561,0,"No",16,3,6,2,1,3,0,4
"1382","No",10220,"No_Viaja","IyD",16,3,"Salud",3,"M","Investigador_Cientifico",3,"Soltero",2144,1,"No",14,3,5,3,2,3,1,4
"1383","No",11315,"No_Viaja","IyD",3,2,"Salud",3,"M","Investigador_Cientifico",1,"Divorciado",3065,1,"Si",13,3,4,3,4,2,2,3
"1384","No",13140,"No_Viaja","IyD",9,4,"Ciencias",1,"M","Tecnico_Laboratorio",2,"Casado",2810,1,"No",22,4,5,3,3,4,0,2
"1385","No",12410,"Raramente","Ventas",1,3,"Mercadeo",1,"M","Ejecutivo_Ventas",4,"Soltero",9888,1,"No",21,4,14,3,2,8,2,1
"1386","No",12410,"Raramente","Ventas",13,4,"Salud",4,"M","Ejecutivo_Ventas",3,"Divorciado",8628,1,"No",18,3,9,2,2,7,1,1
"1387","No",9490,"Raramente","IyD",1,3,"Salud",3,"M","Tecnico_Laboratorio",1,"Soltero",2867,0,"No",13,3,8,6,2,7,7,6
"1388","No",10585,"Raramente","IyD",1,3,"Ciencias",1,"M","Representante_Salud",1,"Casado",5373,0,"No",12,3,6,5,2,3,0,2
"1389","No",11680,"No_Viaja","IyD",15,4,"Salud",3,"F","Representante_Salud",4,"Divorciado",6667,5,"No",18,3,9,6,3,1,1,2
"1390","No",11315,"Frecuentemente","IyD",1,3,"Ciencias",4,"M","Investigador_Cientifico",1,"Casado",5003,1,"No",21,4,10,6,3,8,8,7
"1391","Si",10220,"Raramente","IyD",17,3,"Tecnicos",3,"M","Tecnico_Laboratorio",4,"Divorciado",2367,5,"No",12,3,6,2,2,1,0,3
"1392","No",13870,"Raramente","Ventas",1,3,"Ciencias",1,"M","Representante_Ventas",1,"Soltero",2858,4,"No",14,3,20,3,2,0,0,0
"1393","No",12775,"Raramente","Ventas",7,4,"Ciencias",3,"F","Ejecutivo_Ventas",4,"Casado",5204,1,"Si",11,3,10,2,3,8,0,9
"1394","No",9855,"Raramente","Ventas",9,3,"Mercadeo",4,"M","Ejecutivo_Ventas",4,"Soltero",4105,1,"No",14,3,7,5,3,7,0,7
"1395","No",11680,"Raramente","IyD",5,4,"Ciencias",4,"M","Director_Manofactura",4,"Soltero",9679,8,"No",24,4,8,1,3,0,0,0
"1396","Si",11315,"Frecuentemente","Ventas",26,4,"Mercadeo",1,"M","Ejecutivo_Ventas",4,"Casado",5617,1,"Si",11,3,10,4,3,7,0,8
"1397","Si",19345,"Raramente","Ventas",24,4,"Ciencias",1,"M","Ejecutivo_Ventas",1,"Soltero",10448,6,"Si",13,3,15,2,2,2,2,2
"1398","No",19710,"Raramente","IyD",9,2,"Ciencias",1,"F","Investigador_Cientifico",3,"Casado",2897,3,"No",11,3,9,6,2,3,2,3
"1399","No",12045,"Frecuentemente","IyD",7,2,"Ciencias",4,"M","Representante_Salud",3,"Divorciado",5968,1,"No",20,4,9,2,3,7,2,8
"1400","No",15695,"Raramente","IyD",11,3,"Ciencias",1,"M","Representante_Salud",3,"Casado",7510,1,"No",17,3,10,1,3,9,0,9
"1401","No",13870,"Frecuentemente","RH",1,4,"Otra",4,"M","Recursos_Humanos",2,"Casado",2991,0,"Si",11,3,7,2,3,2,1,2
"1402","No",20075,"Raramente","RH",26,4,"Humanidades",3,"M","Gerente",2,"Casado",19636,4,"Si",18,3,35,0,3,9,1,4
"1403","No",11315,"Raramente","IyD",2,1,"Salud",4,"F","Tecnico_Laboratorio",4,"Divorciado",1129,1,"Si",11,3,1,4,3,0,0,0
"1404","No",14235,"Raramente","Ventas",15,4,"Mercadeo",2,"M","Ejecutivo_Ventas",1,"Soltero",13341,0,"No",12,3,21,3,3,8,11,10
"1405","No",15330,"No_Viaja","IyD",23,2,"Ciencias",4,"M","Investigador_Cientifico",3,"Soltero",4332,1,"No",12,3,20,2,3,9,3,7
"1406","No",11315,"No_Viaja","IyD",10,3,"Salud",3,"F","Director_Investigación",3,"Casado",11031,4,"No",20,4,13,2,4,7,4,8
"1407","No",19710,"Raramente","IyD",10,3,"Salud",3,"F","Director_Manofactura",1,"Soltero",4440,6,"Si",19,3,9,3,3,2,1,4
"1408","No",8760,"Raramente","IyD",1,2,"Ciencias",2,"M","Representante_Salud",3,"Soltero",4617,1,"No",12,3,4,2,2,3,1,2
"1409","No",8395,"Raramente","IyD",12,2,"Otra",4,"M","Tecnico_Laboratorio",4,"Soltero",2647,1,"No",13,3,5,6,4,2,1,4
"1410","No",14600,"Frecuentemente","IyD",11,3,"Tecnicos",4,"F","Tecnico_Laboratorio",3,"Casado",6323,1,"No",11,3,10,2,4,9,9,4
